,0,1,2,3,4,5,6,7,8,9,10
csad,3.071146625162849,121.2247165777928,1.1378423656265806,-0.0,-0.0,-0.0,-0.0,-0.0,1.1383756932557756,1.142011739012507,1.135818945352629
soat2,4.9807893317785785,57.96770365073639,4.974378100239381,4.986144846517649,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9885043466519077
igfbp6,-0.0,10.538310486532566,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
amhr2,-0.0,31.616627161424724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
prr13,2.3988681974102253,42.15663358271248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
map3k12,-0.0,36.88655968588697,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tarbp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
calcoco1,2.1133582479440967,2.1136152137143145,-0.0,-0.0,-0.0,-0.0,2.1240715081778108,-0.0,-0.0,-0.0,2.1078474857091174
fabp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3963623192464927,-0.0,-0.0
sncg,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rttn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cdkn1a,3.021691762252058,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nus1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7835669818671571
rgn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cep89,-0.0,2.7774276717814503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc10a2,-0.0,0.4379510292159109,0.4361391839711782,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mospd1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
akirin1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cxcl13,-0.0,-0.0,-0.0,1.292734686970453,-0.0,-0.0,1.2998175229076332,-0.0,3.4074091761281426,-0.0,-0.0
gtf2ird1,1.8968153201776834,-0.0,0.6391431706199218,1.9008935852765871,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lrrc71,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
noct,0.31095425627759504,-0.0,-0.0,0.07051670656700275,-0.0,0.07185337026240217,-0.0,-0.0,0.309424715230367,0.31216714796624456,0.7742025537965996
abcc1,-0.0,-0.0,0.6833238473310359,2.008779271045016,0.693016752129235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ndufa5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fhl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7843501707150163,-0.0,-0.0
msrb2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.570639866534053,-0.0,2.5674387353863337
rfc2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
denr,2.777156340130741,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7713367623595784
prmt5,-0.0,-0.0,-0.0,2.7798722853670252,-0.0,-0.0,-0.0,-0.0,-0.0,2.7791927513022094,2.7713367623595784
sympk,-0.0,3.325316673319774,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm853,-0.0,-0.0,-0.0,1.996476928838789,-0.0,2.003995775949515,-0.0,-0.0,-0.0,-0.0,-0.0
sult1c2,-0.0,-0.0,-0.0,-0.0,-0.0,1.19605541193407,-0.0,-0.0,-0.0,-0.0,1.1827837024859658
gzma,-0.0,2.7774276717814503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
reg2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nagpa,31.614886440409617,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7791927513022094,-0.0
wrb,2.573180020057322,2.573447709754938,-0.0,-0.0,-0.0,-0.0,2.5843383974197143,-0.0,-0.0,-0.0,-0.0
ivns1abp,-0.0,0.3762848053089282,-0.0,1.2270826593530448,-0.0,-0.0,0.38154544003139457,-0.0,-0.0,0.3771235991424043,0.37339738422413
lrrc69,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmem52,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpp14,-0.0,-0.0,2.395703747952098,-0.0,-0.0,2.4093439504862393,-0.0,-0.0,5.8752787783649305,-0.0,-0.0
psg29,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ssxb2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc38a1,4.119950467890146,-0.0,-0.0,4.126953509189048,-0.0,6.50884496571405,0.7668383305340578,0.7603353341156703,-0.0,-0.0,9.137466347054
gps2,8.003032546238188,-0.0,3.321697897978906,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bsg,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.278998620442197
cpn2,-0.0,-0.0,0.5431521874597199,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6504607821818498
ceacam14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vwa5a,-0.0,-0.0,-0.0,-0.0,-0.0,4.298976248830295,-0.0,-0.0,-0.0,-0.0,-0.0
p3h3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.28148530045781
il15ra,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1887404816399434,-0.0,-0.0,1.1827837024859658
epb42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
serping1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
serinc2,-0.0,1.542794440703875,-0.0,-0.0,-0.0,-0.0,-0.0,1.5439774349213333,-0.0,1.5443326139674,-0.0
ccl25,-0.0,-0.0,-0.0,-0.0,1.4177830082412053,-0.0,-0.0,-0.0,-0.0,1.4094565081049426,-0.0
scg5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8810504824600989
kcnk5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.007112732457728,-0.0,-0.0,6.027218648780125
guca2a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3488556568207783,6.318436566628535
parp3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cypt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc26a6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
acy1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.28148530045781
9530002b09rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
frs3,-0.0,4.287911558255373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gabrr2,-0.0,-0.0,-0.0,1.8889136560502617,-0.0,-0.0,-0.0,1.887911967845498,-0.0,-0.0,-0.0
creld2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cd4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9885043466519077
twf2,-0.0,2.573447709754938,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp605,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.26257260134222
ube2j2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
march5,1.8864111825815562,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ache,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dtwd1,-0.0,1.618234708432174,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6128539301323306
gcm1,0.733553414530611,2.1212777737685413,-0.0,-0.0,-0.0,-0.0,0.7410353182210835,-0.0,-0.0,-0.0,0.7297145001528622
wfdc1,5.2455870926370425,2.1136152137143145,-0.0,-0.0,-0.0,-0.0,-0.0,2.1149009218982737,-0.0,2.1152869176663516,-0.0
mx2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
poc1a,-0.0,-0.0,-0.0,0.9786825119282987,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trip6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.774581590566876,2.7791927513022094,-0.0
clec4n,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4921501e09rik,3.721410617061169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
agap3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9885043466519077
tmem176a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kcnk16,-0.0,-0.0,1.6151222610144151,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6128539301323306
dlx2,-0.0,-0.0,-0.0,1.292734686970453,1.3002691716496537,-0.0,3.432585849495018,-0.0,-0.0,-0.0,9.291470971102859
slc17a9,-0.0,-0.0,-0.0,2.1159305356692775,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
stk31,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nfatc4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cela3b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.715351798078831
gnb3,-0.0,3.7216930761197133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
esx1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pisd,-0.0,1.2375911749972903,-0.0,1.239575744116645,-0.0,1.2461134212680371,-0.0,-0.0,-0.0,-0.0,1.2326499842490366
tpi1,3.721410617061169,-0.0,-0.0,3.724237842983608,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.715351798078831
rab12,-0.0,-0.0,-0.0,1.4750191685852232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tulp2,-0.0,2.247454154869124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
celsr3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0157931641361606
prph,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.319059612567264
pcbp4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.299553427057862,-0.0,-0.0,-0.0,-0.0
cdca3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccndbp1,2.777156340130741,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7787852076583284,-0.0,-0.0,-0.0
iqcf3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ogfod2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrps23,-0.0,-0.0,-0.0,2.9743051153844697,1.1052489711474687,1.10439600331437,-0.0,-0.0,-0.0,1.0976053795107759,1.0915017790472903
1700082m22rik,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rhebl1,-0.0,3.7216930761197133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sfi1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hes7,-0.0,-0.0,3.321697897978906,-0.0,-0.0,-0.0,-0.0,-0.0,3.3223930541723825,-0.0,7.990806970912526
pigx,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pisd-ps2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tiam2,-0.0,0.2164918497920268,-0.0,-0.0,-0.0,-0.0,-0.0,1.7005131281365942,0.21550948350068153,-0.0,0.21439258427603017
synj2,-0.0,0.45164046540439523,-0.0,-0.0,0.457719924029912,-0.0,-0.0,-0.0,-0.0,-0.0,2.823185833417418
rsph3b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rps6ka2,-0.0,0.6413304545634666,-0.0,0.642850069151799,-0.0,-0.0,-0.0,-0.0,5.7808058532281,-0.0,0.637550513940808
agpat4,7.093111565044799,0.28020408689380205,-0.0,3.4442200266865406,-0.0,-0.0,-0.0,0.9638035353562437,0.27905927550465404,-0.0,-0.0
slc22a3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc22a1,-0.0,2.694720264101768,2.688753936333481,2.6988622323284095,0.9854946077494305,-0.0,-0.0,-0.0,-0.0,-0.0,2.6844062182388115
igf2r,-0.0,1.4079611146634075,1.4049776141781143,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
acat2,-0.0,-0.0,-0.0,3.3278277519494375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lnpep,2.313352544565203,2.3137899323441458,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8156126736596816,0.8101889174060606
chd1,-0.0,-0.0,-0.0,1.1896105140271531,-0.0,3.1975289782521346,-0.0,-0.0,1.1853777359976239,-0.0,-0.0
mpc1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1109199598107886,-0.0,-0.0
pde10a,-0.0,0.08023936648237243,-0.0,-0.0,-0.0,-0.0,-0.0,0.08048492289473246,0.8541138776201486,-0.0,0.34356560225914246
1700010i14rik,-0.0,-0.0,-0.0,2.1251020342751623,-0.0,-0.0,-0.0,-0.0,2.1168278529090996,-0.0,-0.0
zfp54,-0.0,-0.0,5.2653185281170405,-0.0,-0.0,-0.0,-0.0,-0.0,5.266042009898347,-0.0,-0.0
phf10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
thbs2,0.5627659652705452,0.5629244340487105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3116998888535845,-0.0,-0.0
smoc2,-0.0,1.0962331878473703,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.094021634554778,-0.0,5.394524281612181
zfp51,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zscan10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mmp25,4.287625323321119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hcfc1r1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tnfrsf12a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cldn6,-0.0,-0.0,-0.0,5.2716976543334155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pkmyt1,3.721410617061169,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
paqr4,-0.0,3.7216930761197133,-0.0,3.724237842983608,-0.0,9.000730561137146,-0.0,-0.0,-0.0,-0.0,-0.0
flywch2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc25a27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pla2g7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mep1a,-0.0,-0.0,-0.0,1.3494233532104132,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tnfrsf21,-0.0,-0.0,-0.0,0.5828260478871544,-0.0,1.7647210774731088,-0.0,-0.0,0.5796877501922926,0.5824225686533744,-0.0
adgrf4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cenpq,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mut,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tbc1d5,1.420981978582441,-0.0,-0.0,0.4529201015678101,0.457719924029912,0.45714374742756453,-0.0,0.4523508622975747,-0.0,-0.0,-0.0
rhag,-0.0,-0.0,2.5699722764980373,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
satb1,0.3543144879870772,-0.0,2.3845812935831345,5.869332703479682,-0.0,1.17850650750104,-0.0,-0.0,0.3531320294118384,0.355251119071021,0.3516446663448129
crisp2,-0.0,3.7216930761197133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
efhb,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cdc5l,0.2495682484274823,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.25018166605657904,0.24860030965152075,-0.0,0.24738341756350518
spats1,-0.0,-0.0,-0.0,2.4015116408465564,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3932044791807736
aars2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrpl14,2.2471936481136834,-0.0,-0.0,-0.0,2.2585798353454836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc29a1,-0.0,-0.0,-0.0,1.996476928838789,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hsp90ab1,-0.0,-0.0,3.018396213261766,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc5a7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nfkbie,3.3250379575824964,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tcte1,-0.0,-0.0,2.244072089196443,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
vegfa,0.4956611443987795,0.49580998458625575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.49424974451635934,-0.0,0.49247360091252995
gtpbp2,2.573180020057322,2.573447709754938,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5674387353863337
polh,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
clic5,-0.0,0.387777838924992,0.38607913171651004,0.3889587891426055,-0.0,-0.0,-0.0,-0.0,0.3864051547926534,-0.0,-0.0
enpp5,-0.0,-0.0,6.545930522468558,1.4100323089887414,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
enpp4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6157200517697372,-0.0,1.6128539301323306
cyp39a1,-0.0,-0.0,-0.0,1.4100323089887414,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
calcr,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fbxl17,-0.0,-0.0,-0.0,-0.0,0.5518562036771228,-0.0,-0.0,-0.0,5.204022421240955,-0.0,-0.0
rsph9,-0.0,3.021966768430593,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mrps18a,1.4077312714941144,1.4079611146634075,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
crip3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9915347448666172,-0.0,-0.0
rrp36,3.721410617061169,-0.0,-0.0,-0.0,3.7337518447351847,-0.0,-0.0,-0.0,-0.0,-0.0,3.715351798078831
ptk7,-0.0,1.7000189276706519,-0.0,-0.0,-0.0,-0.0,-0.0,1.7012354914427577,1.6974688539544498,-0.0,1.6945622648823064
cnpy3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ubr2,-0.0,-0.0,5.095444899006562,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
guca1b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
taf8,1.8864111825815562,1.8866611671387,-0.0,-0.0,-0.0,1.8963299863079945,-0.0,-0.0,-0.0,-0.0,4.731036809888373
guca1a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm20517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pgc,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bysl,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tfeb,-0.0,-0.0,1.1378423656265806,3.075930803377569,-0.0,1.148900919307156,-0.0,-0.0,-0.0,-0.0,-0.0
foxp4,-0.0,2.0050321300372547,1.999635907690228,0.6871459038401659,-0.0,-0.0,-0.0,-0.0,-0.0,0.6867102532536203,-0.0
trem2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.774581590566876,-0.0,-0.0
treml1,-0.0,-0.0,-0.0,2.2498013456227537,2.2585798353454836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nfya,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tspo2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kif6,-0.0,-0.0,0.935954059629497,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
brd4,-0.0,-0.0,2.110279174197536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
stk38,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.540314850969406,-0.0,-0.0
ppil1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cpne5,1.18743715044457,8.78052770611328,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pi16,-0.0,1.4729185054766947,1.4698924545090633,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mtch1,-0.0,-0.0,-0.0,2.7798722853670252,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7713367623595784
fgd2,-0.0,2.6115131251138246,-0.0,-0.0,0.9495914331343577,-0.0,-0.0,-0.0,-0.0,0.9423797796385662,-0.0
pim1,-0.0,0.5813750852949244,0.5792868667179374,7.8111848653141065,-0.0,-0.0,-0.0,-0.0,0.5796877501922926,-0.0,0.5777665269599879
ccdc167,-0.0,-0.0,-0.0,0.7610645671507597,0.7672067882625248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cmtr1,-0.0,-0.0,-0.0,-0.0,1.7104061606627248,-0.0,-0.0,-0.0,-0.0,-0.0,1.6945622648823064
glo1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tff2,-0.0,3.325316673319774,3.321697897978906,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tff3,-0.0,-0.0,-0.0,2.1159305356692775,-0.0,-0.0,-0.0,-0.0,2.1109199598107886,-0.0,-0.0
abcg1,9.164663836153544,-0.0,-0.0,0.7610645671507597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tff1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rsph1,-0.0,3.822236981990133,-0.0,1.4750191685852232,-0.0,-0.0,-0.0,-0.0,1.4704736343507494,-0.0,-0.0
tmprss3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc37a1,-0.0,-0.0,1.2347327493330265,-0.0,-0.0,-0.0,-0.0,-0.0,3.287192236828036,-0.0,-0.0
wdr4,1.0960222947902736,1.0962331878473703,2.963896443044135,-0.0,1.1052489711474687,-0.0,-0.0,-0.0,-0.0,-0.0,2.9594190647844343
ndufv3,-0.0,-0.0,-0.0,2.4015116408465564,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cbs,1.6179949443634456,1.618234708432174,1.6151222610144151,4.1513258974179585,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.135107513069482
cryaa,0.6628234021558825,-0.0,0.6607734836980899,0.664537624866179,-0.0,0.6696263919814236,-0.0,-0.0,-0.0,-0.0,-0.0
sik1,0.8756896308113171,0.8759792621434581,4.80633899993273,3.2098116384565065,-0.0,-0.0,-0.0,3.2066766456473745,-0.0,-0.0,0.24738341756350518
arhgap28,-0.0,-0.0,-0.0,0.48186652640507843,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4872719496775413
epb41l3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7318540369638689,-0.0,2.111757615021935
akap8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
myl12a,2.777156340130741,-0.0,2.7739048972129385,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
myom1,0.940886580892705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.46287974311667,-0.0,-0.0
